id,text,author_id,public_metrics,name,spectrum
2022853152731439429,🤣🫵🏽🤡 https://t.co/qbePfB6jrY,1721139282092429312,"{'retweet_count': 37, 'reply_count': 24, 'like_count': 553, 'quote_count': 2, 'bookmark_count': 40, 'impression_count': 17177}",Myron Gaines,C
2022773918541725934,Happy black history month! https://t.co/OLPzIVnZ2F,1721139282092429312,"{'retweet_count': 46, 'reply_count': 57, 'like_count': 715, 'quote_count': 1, 'bookmark_count': 33, 'impression_count': 25594}",Myron Gaines,C
2022769265565196539,Come on N3on! https://t.co/FZNuLEwpk4,1721139282092429312,"{'retweet_count': 11, 'reply_count': 17, 'like_count': 208, 'quote_count': 0, 'bookmark_count': 17, 'impression_count': 14581}",Myron Gaines,C
2022762682450088247,"Marriage (via the state) is no longer a viable option for any man with any type of status or money. 

Too much risk for almost no reward. 

The only way to do it is religiously with a prenup in place and zero state involvement and even then you're still not 100% safe depending on https://t.co/NNQYgk9JBd",1721139282092429312,"{'retweet_count': 41, 'reply_count': 45, 'like_count': 639, 'quote_count': 4, 'bookmark_count': 120, 'impression_count': 109360}",Myron Gaines,C
2022746316313629038,Recreational use only. https://t.co/u98huxuUc7,1721139282092429312,"{'retweet_count': 25, 'reply_count': 68, 'like_count': 554, 'quote_count': 1, 'bookmark_count': 30, 'impression_count': 32168}",Myron Gaines,C
2022725242674716774,🤔🤔🤔 https://t.co/RoR9glX9gY,1721139282092429312,"{'retweet_count': 17, 'reply_count': 12, 'like_count': 163, 'quote_count': 0, 'bookmark_count': 7, 'impression_count': 12356}",Myron Gaines,C
2022714855921160271,"Big update! 

I hope they find her, despite grim kidnap statistics when it comes to victims being found alive. https://t.co/ZGRQa6s9dR",1721139282092429312,"{'retweet_count': 26, 'reply_count': 22, 'like_count': 378, 'quote_count': 1, 'bookmark_count': 10, 'impression_count': 27383}",Myron Gaines,C
2022714516035838302,W Alex Stein 🤣😭@alexstein99 hahaha https://t.co/3mYWTmWrVj,1721139282092429312,"{'retweet_count': 136, 'reply_count': 31, 'like_count': 1881, 'quote_count': 6, 'bookmark_count': 135, 'impression_count': 81183}",Myron Gaines,C
2022709830591320559,The Truth Behind Ghislaines Deal. https://t.co/RoR9glX9gY,1721139282092429312,"{'retweet_count': 14, 'reply_count': 9, 'like_count': 154, 'quote_count': 0, 'bookmark_count': 7, 'impression_count': 9696}",Myron Gaines,C
2022709399161061468,Women Are Never Honest About This.. https://t.co/KGM7PlJRSF,1721139282092429312,"{'retweet_count': 11, 'reply_count': 5, 'like_count': 138, 'quote_count': 0, 'bookmark_count': 18, 'impression_count': 11409}",Myron Gaines,C
2022696031574753591,"Yup, Canada is cooked. 

Retarded women and cucked men run your government, and Indians run your general population. 

GG. https://t.co/3nt29A9mNq",1721139282092429312,"{'retweet_count': 208, 'reply_count': 118, 'like_count': 1757, 'quote_count': 9, 'bookmark_count': 98, 'impression_count': 39569}",Myron Gaines,C
2022695393562177725,More mental illness... https://t.co/ZxU6j7bLS1,1721139282092429312,"{'retweet_count': 26, 'reply_count': 33, 'like_count': 445, 'quote_count': 1, 'bookmark_count': 9, 'impression_count': 17844}",Myron Gaines,C
2022693009171587349,Mental illness https://t.co/JJ1M2aTuFU,1721139282092429312,"{'retweet_count': 161, 'reply_count': 97, 'like_count': 2923, 'quote_count': 7, 'bookmark_count': 28, 'impression_count': 48359}",Myron Gaines,C
2022766130893598804,XoXo https://t.co/6odpovlL4q,11347122,"{'retweet_count': 938, 'reply_count': 768, 'like_count': 7094, 'quote_count': 86, 'bookmark_count': 270, 'impression_count': 191799}",GavinNewsom,L
2022736016923332788,Couldn’t agree more — our strength comes from our unity and partnership. California will continue to proclaim those principles in the absence of leadership in Washington. https://t.co/JegpLXvHlx,11347122,"{'retweet_count': 617, 'reply_count': 596, 'like_count': 4097, 'quote_count': 24, 'bookmark_count': 80, 'impression_count': 140495}",GavinNewsom,L
2022373406352843095,Donald Trump is temporary. California's leadership is not. https://t.co/zJvmHx2PFm,11347122,"{'retweet_count': 1336, 'reply_count': 3390, 'like_count': 15444, 'quote_count': 198, 'bookmark_count': 156, 'impression_count': 316643}",GavinNewsom,L
2021448819851104654,Ted “forgot” California subsidizes Texas — providing $80 billion more than it receives while Texas takes $70+ billion more than it gives. https://t.co/TcR95MPfWF,11347122,"{'retweet_count': 2510, 'reply_count': 2124, 'like_count': 32576, 'quote_count': 185, 'bookmark_count': 691, 'impression_count': 2635672}",GavinNewsom,L
2021365517077057743,Racist tropes coming from the President should disgust every American. https://t.co/a6mH0vTD11,11347122,"{'retweet_count': 4200, 'reply_count': 3936, 'like_count': 29594, 'quote_count': 184, 'bookmark_count': 506, 'impression_count': 406976}",GavinNewsom,L
2020712001534857324,https://t.co/d2Qo5Lyjnf,11347122,"{'retweet_count': 5165, 'reply_count': 1508, 'like_count': 52654, 'quote_count': 92, 'bookmark_count': 388, 'impression_count': 404366}",GavinNewsom,L
2020672849741336789,"America, the beautiful.

THANK YOU, BAD BUNNY.",11347122,"{'retweet_count': 12379, 'reply_count': 4691, 'like_count': 155495, 'quote_count': 266, 'bookmark_count': 1094, 'impression_count': 1715504}",GavinNewsom,L
2020666527847002457,WOW. https://t.co/Oib65SLbnk,11347122,"{'retweet_count': 572, 'reply_count': 345, 'like_count': 11108, 'quote_count': 5, 'bookmark_count': 74, 'impression_count': 746555}",GavinNewsom,L
2020586106321035622,"HAPPY BAD BUNNY DAY, AMERICA! https://t.co/alvvQeXJR8",11347122,"{'retweet_count': 6490, 'reply_count': 4296, 'like_count': 50591, 'quote_count': 278, 'bookmark_count': 961, 'impression_count': 1273941}",GavinNewsom,L
2019951919016645113,All of them? https://t.co/7Ao3jkAgIj,11347122,"{'retweet_count': 754, 'reply_count': 736, 'like_count': 11388, 'quote_count': 26, 'bookmark_count': 39, 'impression_count': 290877}",GavinNewsom,L
2019587611921379772,"Louisiana plans to sue me because I won’t extradite a doctor for providing an abortion.

@AGLizMurrill: Go fuck yourself. California will never help you criminalize healthcare. https://t.co/1CPMAWwCNU",11347122,"{'retweet_count': 10228, 'reply_count': 5614, 'like_count': 70281, 'quote_count': 902, 'bookmark_count': 1398, 'impression_count': 2339568}",GavinNewsom,L
2019446614205821054,An absolute fraud and disgrace. https://t.co/QhkmfDptPm,11347122,"{'retweet_count': 5710, 'reply_count': 7669, 'like_count': 37519, 'quote_count': 388, 'bookmark_count': 528, 'impression_count': 903729}",GavinNewsom,L
2019131838011437093,LFG. https://t.co/4Q9h2lSwO6,11347122,"{'retweet_count': 1727, 'reply_count': 1321, 'like_count': 15970, 'quote_count': 79, 'bookmark_count': 127, 'impression_count': 257752}",GavinNewsom,L
2018519493329502291,"Trump’s America is about terror, chaos, and fear. https://t.co/hOAzvG2ZQg",11347122,"{'retweet_count': 1802, 'reply_count': 1818, 'like_count': 10445, 'quote_count': 71, 'bookmark_count': 124, 'impression_count': 168430}",GavinNewsom,L
2018462650112541152,.@DHSgov recruitment tactics are straight out of the 1930’s. https://t.co/ym5O7T6UYs,11347122,"{'retweet_count': 496, 'reply_count': 516, 'like_count': 3127, 'quote_count': 17, 'bookmark_count': 73, 'impression_count': 117917}",GavinNewsom,L
2018457728864378915,Donald Trump doesn’t care about the pain and suffering his reckless administration is causing. https://t.co/EUpcV0JV9Q,11347122,"{'retweet_count': 1872, 'reply_count': 4098, 'like_count': 12670, 'quote_count': 160, 'bookmark_count': 187, 'impression_count': 265744}",GavinNewsom,L
2017831384325480637,LFG. https://t.co/1dltiINF9D,11347122,"{'retweet_count': 2777, 'reply_count': 839, 'like_count': 33277, 'quote_count': 51, 'bookmark_count': 257, 'impression_count': 689181}",GavinNewsom,L
2017249169984061803,Putin would be proud. https://t.co/S4RTtK6Uaz,11347122,"{'retweet_count': 3265, 'reply_count': 5079, 'like_count': 21375, 'quote_count': 272, 'bookmark_count': 228, 'impression_count': 536909}",GavinNewsom,L
2017063717750657278,Now is not the time to roll over. This is code red. https://t.co/Vvqo85smyS,11347122,"{'retweet_count': 4042, 'reply_count': 2932, 'like_count': 21991, 'quote_count': 178, 'bookmark_count': 342, 'impression_count': 354520}",GavinNewsom,L
2017041150843244555,"What more evidence do we need that Donald Trump is trying to torch our republic.

None of this can be normalized. https://t.co/3HpDEQLrDt",11347122,"{'retweet_count': 3876, 'reply_count': 4368, 'like_count': 19467, 'quote_count': 206, 'bookmark_count': 259, 'impression_count': 294771}",GavinNewsom,L
2022770535831113759,The happy couple!!! https://t.co/piQOgInldM,428454304,"{'retweet_count': 315, 'reply_count': 635, 'like_count': 3432, 'quote_count': 6, 'bookmark_count': 36, 'impression_count': 261625}",Harry Sisson,L
2022600812724146475,"It’s still baffling to me that some MAGA fans are so insane that they’ll sit there and defend Trump’s cover up of the Epstein files and his own relationship with Epstein. Politics aside, you’d hope every person could condemn it but… no.",428454304,"{'retweet_count': 196, 'reply_count': 295, 'like_count': 2149, 'quote_count': 9, 'bookmark_count': 16, 'impression_count': 35703}",Harry Sisson,L
2022499361813348699,Gavin Newsom is right. Donald Trump is temporary. He won’t be around forever. Countries around the world should know that. https://t.co/l9r2rS2hBS,428454304,"{'retweet_count': 518, 'reply_count': 598, 'like_count': 4748, 'quote_count': 21, 'bookmark_count': 61, 'impression_count': 72652}",Harry Sisson,L
2022464653226299687,Trump voter gets DEBUNKED on the Epstein files… https://t.co/B6vJStqtHq,428454304,"{'retweet_count': 511, 'reply_count': 240, 'like_count': 2925, 'quote_count': 14, 'bookmark_count': 311, 'impression_count': 63526}",Harry Sisson,L
2022083959249875060,Damn. Cardi B just slammed Trump and MAGA! https://t.co/3dWUV4xhmy,428454304,"{'retweet_count': 1055, 'reply_count': 635, 'like_count': 9842, 'quote_count': 25, 'bookmark_count': 126, 'impression_count': 126925}",Harry Sisson,L
2021978410071839184,I cannot believe how dumb these MAGA influencers are. This is very clearly an AI image and their room temperature IQ doesn’t allow them to see that https://t.co/lQWdBTS1NH,428454304,"{'retweet_count': 135, 'reply_count': 203, 'like_count': 1382, 'quote_count': 3, 'bookmark_count': 22, 'impression_count': 43616}",Harry Sisson,L
2021786694765490488,Trump pardoned a pedophile and MAGA is silent about it. https://t.co/cWyW3CVQTl,428454304,"{'retweet_count': 836, 'reply_count': 320, 'like_count': 3274, 'quote_count': 30, 'bookmark_count': 70, 'impression_count': 68031}",Harry Sisson,L
2021753100009439599,I confronted a MAGA commentator on Trump’s cover up of the Epstein files… https://t.co/r0JnvyBWAG,428454304,"{'retweet_count': 323, 'reply_count': 301, 'like_count': 1913, 'quote_count': 10, 'bookmark_count': 178, 'impression_count': 56735}",Harry Sisson,L
2021746551710732725,"Maybe Pam Bondi should spend her time going after pedos connected to Epstein and not members of Congress who are trying to do their jobs. Just a thought, though.",428454304,"{'retweet_count': 203, 'reply_count': 130, 'like_count': 2143, 'quote_count': 4, 'bookmark_count': 7, 'impression_count': 26151}",Harry Sisson,L
2021737966037541278,I think every American can agree that Pam Bondi is just straight up evil. Defending Trump’s Epstein cover up while simultaneously ignoring the victims sitting behind her is nothing short of demonic. She needs to resign ASAP.,428454304,"{'retweet_count': 796, 'reply_count': 327, 'like_count': 7449, 'quote_count': 21, 'bookmark_count': 48, 'impression_count': 67709}",Harry Sisson,L
2021708089624314258,"WTF… The DOJ saved the search history of members of Congress while they were looking through the Epstein files. This is insane.

Photo from Roberto Schmidt / Getty https://t.co/OTrPPP61AX",428454304,"{'retweet_count': 3808, 'reply_count': 449, 'like_count': 23278, 'quote_count': 147, 'bookmark_count': 2464, 'impression_count': 1107501}",Harry Sisson,L
2021695728913993878,I don’t even think MAGA can defend Pam Bondi’s disastrous hearing today…,428454304,"{'retweet_count': 727, 'reply_count': 1069, 'like_count': 15171, 'quote_count': 38, 'bookmark_count': 112, 'impression_count': 221384}",Harry Sisson,L
2021678496557244470,Watch every second of this. Pam Bondi got called out for ignoring Epstein survivors. She won’t even look at them. https://t.co/Ebh8efR67I,428454304,"{'retweet_count': 712, 'reply_count': 173, 'like_count': 3965, 'quote_count': 34, 'bookmark_count': 180, 'impression_count': 57201}",Harry Sisson,L
2021667970913894908,DAMN… Rep. Moskowitz calling out Pam Bondi “Trump's name appears more times in the Epstein files than God's name appears in the book about God.” She is still covering up the files. https://t.co/GAnrZi75yx,428454304,"{'retweet_count': 317, 'reply_count': 112, 'like_count': 2248, 'quote_count': 11, 'bookmark_count': 51, 'impression_count': 36201}",Harry Sisson,L
2021658217118675405,"Wow. Look at this photo. Epstein victims raising their hands indicating they’ve been ignored by Trump and Pam Bondi’s DOJ. What a telling photo. 

Roberto Schmidt/AFP via Getty https://t.co/WGvFkOqziZ",428454304,"{'retweet_count': 1706, 'reply_count': 445, 'like_count': 9963, 'quote_count': 54, 'bookmark_count': 215, 'impression_count': 114914}",Harry Sisson,L
2021639485021450393,"The fact that Pam Bondi can’t apologize to Epstein victims, can’t answer questions about Epstein, and can’t conduct herself in a professional manner is embarrassing for Trump and the United States. What a disgrace.",428454304,"{'retweet_count': 1263, 'reply_count': 327, 'like_count': 11617, 'quote_count': 19, 'bookmark_count': 98, 'impression_count': 108176}",Harry Sisson,L
2021623322090311965,Pam Bondi is being humiliated in front of the entire country right now. She can’t answer a question about Epstein. It’s disgraceful.,428454304,"{'retweet_count': 3163, 'reply_count': 814, 'like_count': 39103, 'quote_count': 36, 'bookmark_count': 303, 'impression_count': 329332}",Harry Sisson,L
2021458131608535418,"So which one is it MAGA?

Did Trump not know about Epstein’s crimes?

Or did he know about Epstein’s abuse of little girls for years and only report it to police after Epstein had been arrested and an investigation had been ongoing? 

Can’t have both.",428454304,"{'retweet_count': 534, 'reply_count': 436, 'like_count': 4322, 'quote_count': 28, 'bookmark_count': 97, 'impression_count': 86226}",Harry Sisson,L
2021415653178306616,Rep. Dan Goldman just called out Trump’s DOJ for redacting files to protect Trump. This file should be unredacted and if the DOJ doesn’t then Rep. Goldman should go to the house floor and tell us what it says. https://t.co/4aP7FwvoaK,428454304,"{'retweet_count': 631, 'reply_count': 110, 'like_count': 1904, 'quote_count': 7, 'bookmark_count': 48, 'impression_count': 25385}",Harry Sisson,L
2021374434947248134,Trump admitted that he knew about Epstein’s crimes against little girls for years and only called police in 2006 after an investigation was launched. Trump was friends with someone he knew was abusing young girls.,428454304,"{'retweet_count': 259, 'reply_count': 349, 'like_count': 1874, 'quote_count': 8, 'bookmark_count': 40, 'impression_count': 35695}",Harry Sisson,L
2020693333639868558,NUEVAYoL 🇵🇷! https://t.co/qDyugVOnJi,266980765,"{'retweet_count': 18388, 'reply_count': 373, 'like_count': 236321, 'quote_count': 321, 'bookmark_count': 2855, 'impression_count': 3690318}",Zohran Kwame Mamdani,L
2019416869565001898,"I'm endorsing Gov. @KathyHochul because she's someone willing to engage in honest dialogue that delivers results.

Along with the movement that powered our campaign, it's how we secured a historic agreement on childcare. And we're just getting started.
https://t.co/EsENQOrmSh",266980765,"{'retweet_count': 1257, 'reply_count': 1315, 'like_count': 13759, 'quote_count': 539, 'bookmark_count': 378, 'impression_count': 1114599}",Zohran Kwame Mamdani,L
2019078895023063323,"In a few short months, @DianaforQueens built an incredible coalition and ran a movement campaign that earned nearly 75% of the vote last night.

I'm grateful that she will serve out my term in the Assembly, and hopefully many to come. Astoria is in good hands. https://t.co/a3FhZCgZhm",266980765,"{'retweet_count': 517, 'reply_count': 332, 'like_count': 6589, 'quote_count': 15, 'bookmark_count': 75, 'impression_count': 111843}",Zohran Kwame Mamdani,L
2018677247683481848,Learn more at https://t.co/5GQhE2xEhZ,266980765,"{'retweet_count': 63, 'reply_count': 63, 'like_count': 684, 'quote_count': 1, 'bookmark_count': 3, 'impression_count': 52854}",Zohran Kwame Mamdani,L
2018677199100838023,"Astoria and Long Island City: it’s Special Election Day! @DianaforQueens has my full support in her run for my old Assembly seat. 

Polls are open until 9PM and you can vote for Diana on the @NYWFP or Democratic line. https://t.co/S22GjIHL8l",266980765,"{'retweet_count': 290, 'reply_count': 276, 'like_count': 2383, 'quote_count': 15, 'bookmark_count': 39, 'impression_count': 97781}",Zohran Kwame Mamdani,L
2017260632752447970,"Today’s general strike is a direct challenge to ICE’s brutality.

We reject a system that terrorizes and dares to call it enforcement.

Your courage is inspiring the world. The power is with the people. 

Solidarity with everyone striking.",266980765,"{'retweet_count': 4611, 'reply_count': 2027, 'like_count': 38907, 'quote_count': 149, 'bookmark_count': 470, 'impression_count': 787811}",Zohran Kwame Mamdani,L
2016527812941750405,"The attack on @IlhanMN last night was disgusting and I am relieved that she is okay. Time and again, she has stood up to ugly racism &amp; intimidation and none of it will ever stop her from fighting for MN.",266980765,"{'retweet_count': 4131, 'reply_count': 4128, 'like_count': 62961, 'quote_count': 142, 'bookmark_count': 497, 'impression_count': 910452}",Zohran Kwame Mamdani,L
2016155089157710327,https://t.co/1S9urm9uqd,266980765,"{'retweet_count': 118, 'reply_count': 91, 'like_count': 2174, 'quote_count': 2, 'bookmark_count': 17, 'impression_count': 142862}",Zohran Kwame Mamdani,L
2016155024187859369,"Friends, I’m once again asking you to donate. But not to me! 

@claireforny is a union organizer, democratic socialist and my former Assembly colleague running for Congress in NY-7. Chip in today. https://t.co/jUtaVIjqx5",266980765,"{'retweet_count': 4436, 'reply_count': 2331, 'like_count': 52386, 'quote_count': 336, 'bookmark_count': 2162, 'impression_count': 2248256}",Zohran Kwame Mamdani,L
2014346128544678098,"Before I became mayor, I had the privilege of serving in the New York State Assembly. And on Tuesday, Feb. 3, Astoria &amp; Long Island City can elect @DianaforQueens to continue our work.

I'm so proud to endorse Diana, a Queens mom, an immigrant organizer &amp; a democratic socialist. https://t.co/0I35dCwQ7F",266980765,"{'retweet_count': 1206, 'reply_count': 408, 'like_count': 14204, 'quote_count': 21, 'bookmark_count': 405, 'impression_count': 330929}",Zohran Kwame Mamdani,L
2009746913193550151,I hope you’ll join me in making a donation today. https://t.co/C9NMfDX1Pt,266980765,"{'retweet_count': 57, 'reply_count': 77, 'like_count': 441, 'quote_count': 1, 'bookmark_count': 6, 'impression_count': 57955}",Zohran Kwame Mamdani,L
2009746875058962806,"Claire Valdez believes in the people who make Brooklyn and Queens run—and in their ability to shape our future. She’s running for Congress to deliver a real agenda for the working class. 

Proud to endorse @claireforny alongside @ShawnFainUAW, whose leadership has showcased https://t.co/tXgBhSaQPo",266980765,"{'retweet_count': 241, 'reply_count': 179, 'like_count': 1529, 'quote_count': 10, 'bookmark_count': 28, 'impression_count': 95016}",Zohran Kwame Mamdani,L
2007273861839196281,best way to end day 2: chicken roast and aloo bhortha from boishakhi https://t.co/RQWTE4C52W,266980765,"{'retweet_count': 1457, 'reply_count': 1638, 'like_count': 42159, 'quote_count': 222, 'bookmark_count': 467, 'impression_count': 940533}",Zohran Kwame Mamdani,L
2007098669640622405,"Welcome to A New Era, Cea Weaver!

Cea is joining as Director of the Mayor’s Office to Protect Tenants. She’s been leading Housing Justice for All and the New York State Tenant Bloc, where she helped pass the Housing Stability and Tenant Protection Act of 2019, landmark https://t.co/Ryc128Hed3",266980765,"{'retweet_count': 444, 'reply_count': 833, 'like_count': 3444, 'quote_count': 66, 'bookmark_count': 80, 'impression_count': 293145}",Zohran Kwame Mamdani,L
2006586152841564409,"Welcome to A New Era, Kamar Samuels, Ahmed Tigani and Louise Yeung!

Kamar Samuels joins as NYC Schools Chancellor after nearly two decades in NYC Public Schools. As Superintendent in Manhattan and Brooklyn, he led NYC Reads, expanded IB programs, and drove a 5% increase in https://t.co/TCxovjJ6un",266980765,"{'retweet_count': 420, 'reply_count': 690, 'like_count': 4324, 'quote_count': 22, 'bookmark_count': 113, 'impression_count': 270261}",Zohran Kwame Mamdani,L
2006586042128777252,"Welcome to A New Era, Dr. Helen Arteaga, Julia Kerson and Emmy Liss!

Dr. Helen Arteaga joins as Deputy Mayor of Health and Human Services. She's served as CEO of NYC Health + Hospitals/Elmhurst since 2021 and co-founded Plaza del Sol Family Health Center. She'll lead with https://t.co/FvP7aRXb7F",266980765,"{'retweet_count': 220, 'reply_count': 206, 'like_count': 2210, 'quote_count': 15, 'bookmark_count': 58, 'impression_count': 193589}",Zohran Kwame Mamdani,L
2006528196544434421,"Before the victory speech and celebrations on November 4, there were hours of anxious waiting as we watched the numbers come in. Here's a glimpse of it all, stress and joy alike. Thank you to every New Yorker who believed in this fight for working people. I am so proud to be https://t.co/1bZvChGNCG",266980765,"{'retweet_count': 2717, 'reply_count': 451, 'like_count': 34499, 'quote_count': 365, 'bookmark_count': 6593, 'impression_count': 3841161}",Zohran Kwame Mamdani,L
2006493932973338845,Watch the full video: https://t.co/wCSc4xxGec,266980765,"{'retweet_count': 64, 'reply_count': 101, 'like_count': 372, 'quote_count': 5, 'bookmark_count': 57, 'impression_count': 147394}",Zohran Kwame Mamdani,L
2006456781548265679,"On December 14th, I sat across from 142 New Yorkers as they shared their concerns, their dreams, the leadership they long for from City Hall. Our campaign was built around listening to the people of New York, and we will govern in the same way. Tomorrow, we get to work. https://t.co/1MgumTCxKU",266980765,"{'retweet_count': 668, 'reply_count': 420, 'like_count': 5892, 'quote_count': 40, 'bookmark_count': 292, 'impression_count': 293895}",Zohran Kwame Mamdani,L
2006202253263200462,"Welcome to A New Era, Ramzi Kassem!

Ramzi Kassem joins the administration from the City University of New York School of Law, where he co-founded and now co-directs CLEAR (Creating Law Enforcement Accountability &amp; Responsibility), which has been on the front lines of providing https://t.co/KmDmYGFTbg",266980765,"{'retweet_count': 401, 'reply_count': 564, 'like_count': 3359, 'quote_count': 68, 'bookmark_count': 95, 'impression_count': 245711}",Zohran Kwame Mamdani,L
2020691811451412617,"Trump admitted to watching Bad Bunny instead of Turning Point. Tonight was great, and this was the cherry on top.",1833606833442889728,"{'retweet_count': 752, 'reply_count': 99, 'like_count': 21175, 'quote_count': 4, 'bookmark_count': 225, 'impression_count': 204423}",Dean Withers,L
2020678372196569329,WOKE IS BACK,1833606833442889728,"{'retweet_count': 324, 'reply_count': 268, 'like_count': 8147, 'quote_count': 17, 'bookmark_count': 80, 'impression_count': 113658}",Dean Withers,L
2020672758397456685,Bad Bunny was the right choice. Great performance &amp; great message.,1833606833442889728,"{'retweet_count': 2192, 'reply_count': 503, 'like_count': 34777, 'quote_count': 38, 'bookmark_count': 289, 'impression_count': 456263}",Dean Withers,L
2020670152694534228,BREAKING: The TPUSA “All American Halftime Show” is complete ass😭 https://t.co/0NTM7aQLYo,1833606833442889728,"{'retweet_count': 2601, 'reply_count': 3184, 'like_count': 65038, 'quote_count': 1479, 'bookmark_count': 8441, 'impression_count': 5696829}",Dean Withers,L
2020649472154571261,"btw bad bunny is the second largest american artist. why would y’all not expect him to get a half time show? 

if anything i’m surprised it’s just now happening.",1833606833442889728,"{'retweet_count': 991, 'reply_count': 704, 'like_count': 33667, 'quote_count': 23, 'bookmark_count': 372, 'impression_count': 874561}",Dean Withers,L
2020003917871092013,“yeah he’s racist but you’re fat” https://t.co/HPkjOm9Ueb,1833606833442889728,"{'retweet_count': 449, 'reply_count': 115, 'like_count': 11968, 'quote_count': 13, 'bookmark_count': 124, 'impression_count': 121255}",Dean Withers,L
2019835327385625078,"Okay so let me get this straight… a “White House staffer” uploaded a racist video to Trumps Truth Social account, while in that same hour also uploading 75 other posts including videos of dogs eating whipped cream.

What an obvious bold face lie.",1833606833442889728,"{'retweet_count': 477, 'reply_count': 120, 'like_count': 9033, 'quote_count': 6, 'bookmark_count': 127, 'impression_count': 147015}",Dean Withers,L
2019665058461282621,"BREAKING: Trump just posted an incredibly racist photo of the Obama’s faces photoshopped on to the body of apes.

Every day is a new rock bottom for this ugly pig. https://t.co/GlMM7Cfjoe",1833606833442889728,"{'retweet_count': 3890, 'reply_count': 2032, 'like_count': 48954, 'quote_count': 619, 'bookmark_count': 1878, 'impression_count': 3585175}",Dean Withers,L
2019503178841309480,"Reminder: Trump is an undisputed rapist.  

A court unanimously held him liable for forcibly inserting his fingers into a woman's vagina.

Don't forget. Never forget.",1833606833442889728,"{'retweet_count': 595, 'reply_count': 147, 'like_count': 6946, 'quote_count': 11, 'bookmark_count': 94, 'impression_count': 101615}",Dean Withers,L
2017721750503772463,"The mass exodus has begun. My feed is full of now ex Trump Supporters renouncing their loyalty to MAGA.

From the Epstein files, to ICE brutality... the Trump administration is drowning in their own brutality &amp; lies.",1833606833442889728,"{'retweet_count': 2874, 'reply_count': 6167, 'like_count': 28815, 'quote_count': 294, 'bookmark_count': 615, 'impression_count': 1180688}",Dean Withers,L
2015589221722108117,"ICE Agents are Murderous, Lawless Thugs. Fuck Them &amp; Fuck Trump.",1833606833442889728,"{'retweet_count': 810, 'reply_count': 285, 'like_count': 9135, 'quote_count': 14, 'bookmark_count': 85, 'impression_count': 130802}",Dean Withers,L
2015544336839012380,"If anyone knows the original artist of this work, please let me know. I’d like to credit them.",1833606833442889728,"{'retweet_count': 47, 'reply_count': 141, 'like_count': 4852, 'quote_count': 3, 'bookmark_count': 34, 'impression_count': 187112}",Dean Withers,L
2015544204739346617,This is Trumps America. https://t.co/mJVMnDQcap,1833606833442889728,"{'retweet_count': 2037, 'reply_count': 1897, 'like_count': 18638, 'quote_count': 265, 'bookmark_count': 574, 'impression_count': 12573273}",Dean Withers,L
2015204095443828987,"He was an ICU nurse with no criminal record who moments before getting killed, caught a woman in his arms, saving her from falling to the ground.

This should radicalize you. https://t.co/HprKKczOdl",1833606833442889728,"{'retweet_count': 3563, 'reply_count': 315, 'like_count': 26482, 'quote_count': 26, 'bookmark_count': 615, 'impression_count': 394920}",Dean Withers,L
2015199869175021959,"This analysis of Alex Prettis Murder Proves that ICE executed a good, unarmed man in cold blood.👇 https://t.co/WR4eX4nPpt",1833606833442889728,"{'retweet_count': 654, 'reply_count': 71, 'like_count': 3120, 'quote_count': 46, 'bookmark_count': 428, 'impression_count': 94184}",Dean Withers,L
2015143137329508644,ICE KILLED HIM AFTER THEY TOOK HIS GUN!!! HE WASN’T ARMED WHEN THEY SHOT HIM!!,1833606833442889728,"{'retweet_count': 3735, 'reply_count': 1024, 'like_count': 58085, 'quote_count': 54, 'bookmark_count': 552, 'impression_count': 760997}",Dean Withers,L
2022396273312374961,https://t.co/IJw0ACYCK3 https://t.co/GOTf8hXmy6,22771961,"{'retweet_count': 180, 'reply_count': 0, 'like_count': 1772, 'quote_count': 5, 'bookmark_count': 20, 'impression_count': 68874}",Jim Acosta,L
2022318364874657990,The Epstein survivors have started this petition calling for a full release of the files. Sign here! https://t.co/R1kzAkcmds,22771961,"{'retweet_count': 1653, 'reply_count': 179, 'like_count': 4585, 'quote_count': 48, 'bookmark_count': 135, 'impression_count': 82306}",Jim Acosta,L
2022109512719905115,https://t.co/3UtDVs66hc https://t.co/di0csPsDMl,22771961,"{'retweet_count': 35, 'reply_count': 0, 'like_count': 414, 'quote_count': 5, 'bookmark_count': 9, 'impression_count': 42399}",Jim Acosta,L
2021663650696900804,Dude https://t.co/GUxpwo9JgO,22771961,"{'retweet_count': 2168, 'reply_count': 2, 'like_count': 19230, 'quote_count': 132, 'bookmark_count': 394, 'impression_count': 549663}",Jim Acosta,L
2021596123698184515,👀 https://t.co/SresrPOxsB,22771961,"{'retweet_count': 64, 'reply_count': 0, 'like_count': 307, 'quote_count': 1, 'bookmark_count': 2, 'impression_count': 17265}",Jim Acosta,L
2021415865296748569,"Live updates: Man detained for questioning in Nancy Guthrie's disappearance, source says https://t.co/ZRxF04rNm6",22771961,"{'retweet_count': 43, 'reply_count': 3, 'like_count': 337, 'quote_count': 0, 'bookmark_count': 5, 'impression_count': 41015}",Jim Acosta,L
2020687076593922073,A roll of paper towels for his tears? https://t.co/9utfsssxv6,22771961,"{'retweet_count': 477, 'reply_count': 3, 'like_count': 5250, 'quote_count': 32, 'bookmark_count': 52, 'impression_count': 189996}",Jim Acosta,L
